,wavelength_micron,orientation_av_emissivity_bulk
5885,0.2668394898131248,0.00617677033633367
5886,0.26685838109560667,0.0061767518801790575
5887,0.2668772750531485,0.006176733440484626
5888,0.2668961716863185,0.006176715017249551
5889,0.26691507099568523,0.006176696610473133
5890,0.2669339729818171,0.006176678220154473
5891,0.26695287764528286,0.006176659846292825
5892,0.26697178498665136,0.006176641488887344
5893,0.26699069500649175,0.006176623147937323
5894,0.2670096077053731,0.006176604823441852
5895,0.2670285230838649,0.006176586515400205
5896,0.2670474411425365,0.0061765682238116
5897,0.26706636188195765,0.006176549948675206
5898,0.267085285302698,0.006176531689990257
5899,0.2671042114053281,0.006176513447755926
5900,0.2671231401904177,0.006176495221971461
5901,0.2671420716585374,0.006176477012636013
5902,0.2671610058102574,0.006176458819748817
5903,0.2671799426461486,0.006176440643309122
5904,0.26719888216678167,0.006176422483316079
5905,0.2672178243727276,0.00617640433976893
5906,0.2672367692645576,0.0061763862126668675
5907,0.2672557168428429,0.006176368102009119
5908,0.26727466710815495,0.006176350007794863
5909,0.2672936200610655,0.006176331930023362
5910,0.26731257570214617,0.006176313868693769
5911,0.267331534031969,0.006176295823805383
5912,0.2673504950511058,0.006176277795357277
5913,0.26736945876012946,0.006176259783348801
5914,0.26738842515961214,0.006176241787779072
5915,0.2674073942501264,0.006176223808647361
5916,0.267426366032245,0.006176205845952868
5917,0.26744534050654084,0.0061761878996947905
5918,0.267464317673587,0.0061761699698723825
5919,0.26748329753395694,0.006176152056484797
5920,0.26750228008822374,0.006176134159531316
5921,0.2675212653369612,0.006176116279011141
5922,0.26754025328074305,0.006176098414923434
5923,0.2675592439201431,0.006176080567267464
5924,0.2675782372557354,0.006176062736042416
5925,0.2675972332880942,0.006176044921247596
5926,0.26761623201779405,0.006176027122882063
5927,0.26763523344540896,0.006176009340945196
5928,0.26765423757151435,0.006175991575436117
5929,0.26767324439668494,0.00617597382635408
5930,0.26769225392149554,0.006175956093698287
5931,0.2677112661465216,0.006175938377468004
5932,0.26773028107233826,0.006175920677662399
5933,0.26774929869952113,0.006175902994280707
5934,0.26776831902864595,0.0061758853273221875
5935,0.2677873420602886,0.006175867676786014
5936,0.2678063677950251,0.006175850042671421
5937,0.2678253962334315,0.006175832424977672
5938,0.26784442737608427,0.006175814823703908
5939,0.26786346122356,0.006175797238849455
5940,0.2678824977764352,0.0061757796704134445
5941,0.2679015370352864,0.006175762118395169
5942,0.26792057900069144,0.00617574458279381
5943,0.26793962367322705,0.006175727063608642
5944,0.26795867105347054,0.006175709560838837
5945,0.26797772114199947,0.0061756920744836415
5946,0.2679967739393915,0.006175674604542309
5947,0.2680158294462244,0.006175657151014036
5948,0.26803488766307615,0.006175639713898086
5949,0.268053948590525,0.0061756222931936226
5950,0.26807301222914925,0.006175604888899943
5951,0.2680920785795274,0.006175587501016218
5952,0.268111147642238,0.0061755701295417645
5953,0.26813021941785986,0.0061755527744756945
5954,0.2681492939069722,0.006175535435817342
5955,0.2681683711101539,0.006175518113565872
5956,0.26818745102798397,0.0061755008077205645
5957,0.2682065336610427,0.0061754835182806144
5958,0.2682256190099093,0.006175466245245266
5959,0.2682447070751636,0.006175448988613788
5960,0.2682637978573856,0.006175431748385376
5961,0.26828289135715533,0.0061754145245592335
5962,0.2683019875750532,0.00617539731713466
5963,0.2683210865116596,0.006175380126110849
5964,0.2683401881675552,0.006175362951487066
5965,0.26835929254332075,0.00617534579326252
5966,0.2683783996395373,0.006175328651436441
5967,0.26839750945678587,0.0061753115260080975
5968,0.26841662199564786,0.006175294416976734
5969,0.26843573725670467,0.006175277324341541
5970,0.2684548552405379,0.006175260248101751
5971,0.268473975947729,0.006175243188256691
5972,0.2684930993788607,0.006175226144805515
5973,0.2685122255345147,0.006175209117747488
5974,0.26853135441527326,0.0061751921070818325
5975,0.26855048602171894,0.0061751751128078045
5976,0.26856962035443427,0.006175158134924679
5977,0.26858875741400207,0.006175141173431651
5978,0.26860789720100525,0.006175124228327964
5979,0.268627039716027,0.006175107299612888
5980,0.2686461849596506,0.006175090387285613
5981,0.2686653329324593,0.006175073491345446
5982,0.268684483635037,0.006175056611791594
5983,0.2687036370679674,0.0061750397486233215
5984,0.26872279323183396,0.006175022901839853
5985,0.26874195212722163,0.006175006071440465
5986,0.2687611137547143,0.006174989257424338
5987,0.26878027811489646,0.006174972459790781
5988,0.26879944520835264,0.006174955678538995
5989,0.2688186150356678,0.006174938913668286
5990,0.2688377875974266,0.006174922165177789
5991,0.2688569628942144,0.006174905433066897
5992,0.2688761409266164,0.006174888717334783
5993,0.268895321695218,0.0061748720179806565
5994,0.26891450520060495,0.006174855335003806
5995,0.26893369144336293,0.006174838668403492
5996,0.26895288042407794,0.0061748220181789965
5997,0.268972072143336,0.006174805384329468
5998,0.2689912666017235,0.006174788766854255
